date_start,date_stop,spend,impressions,reach,frequency,cpm,clicks,cpc,ctr,inline_link_clicks,inline_link_click_ctr,publisher_platform,platform_position,purchases,purchase_value,checkouts_initiated,purchase_roas,cpa,cvr
2026-04-13,2026-04-13,219.458821,6279,5882,1.067494,34.951238,91,2.411635,1.449275,95,1.51298,instagram,feed,3.0,219.71,8.0,1.001145,73.15294033333333,0.031578947368421054
2026-04-13,2026-04-13,27.581109,878,811,1.082614,31.413563,22,1.253687,2.505695,23,2.61959,instagram,instagram_reels,1.0,48.29,2.0,1.750836,27.581109,0.043478260869565216
2026-04-13,2026-04-13,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-13,2026-04-13,25.241015,680,600,1.133333,37.119139,11,2.294638,1.617647,10,1.470588,instagram,instagram_stories,,,,,,
2026-04-13,2026-04-13,0.550022,6,6,1.0,91.670351,0,,0.0,0,,threads,threads_feed,,,,,,
2026-04-13,2026-04-13,0.0,1,1,1.0,0.0,0,,0.0,0,,unknown,unknown,,,,,,
2026-04-14,2026-04-14,9.31,596,95,6.273684,15.620805,72,0.129306,12.080537,78,13.087248,audience_network,an_classic,1.0,24.97,1.0,2.682062,9.31,0.01282051282051282
2026-04-14,2026-04-14,4.74,110,35,3.142857,43.090909,59,0.080339,53.636364,74,67.272727,audience_network,rewarded_video,,,,,,
2026-04-14,2026-04-14,0.36,3,3,1.0,120.0,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-04-14,2026-04-14,4.05,114,114,1.0,35.526316,7,0.578571,6.140351,7,6.140351,facebook,facebook_notification,,,,,,
2026-04-14,2026-04-14,2.39,161,152,1.059211,14.844721,1,2.39,0.621118,1,0.621118,facebook,facebook_profile_feed,,,,,,
2026-04-14,2026-04-14,101.65,3156,2489,1.267979,32.208492,78,1.303205,2.471483,67,2.12294,facebook,facebook_reels,3.0,245.12,6.0,2.411412,33.88333333333333,0.04477611940298507
2026-04-14,2026-04-14,15.63,4069,3287,1.237907,3.841239,8,1.95375,0.196609,8,0.196609,facebook,facebook_reels_overlay,5.0,466.24,9.0,29.829814,3.1260000000000003,0.625
2026-04-14,2026-04-14,14.26,204,190,1.073684,69.901961,18,0.792222,8.823529,18,8.823529,facebook,facebook_stories,,,,,,
2026-04-14,2026-04-14,1927.05,104483,84206,1.240802,18.44367,1440,1.338229,1.378215,1030,0.985806,facebook,feed,33.0,2288.14,67.0,1.18738,58.39545454545454,0.03203883495145631
2026-04-14,2026-04-14,2.1,181,140,1.292857,11.60221,2,1.05,1.104972,2,1.104972,facebook,instream_video,,,,,,
2026-04-14,2026-04-14,8.54,865,645,1.341085,9.872832,3,2.846667,0.346821,3,0.346821,facebook,marketplace,,,,,,
2026-04-14,2026-04-14,11.56,3962,1335,2.96779,2.917718,0,,0.0,0,,facebook,right_hand_column,,,2.0,,,
2026-04-14,2026-04-14,11.1,1002,947,1.058078,11.077844,15,0.74,1.497006,15,1.497006,facebook,search,,,1.0,,,
2026-04-14,2026-04-14,304.59,8526,8029,1.061901,35.724842,90,3.384333,1.055595,81,0.950035,instagram,feed,2.0,146.59,4.0,0.48127,152.295,0.024691358024691357
2026-04-14,2026-04-14,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-04-14,2026-04-14,33.89,871,806,1.080645,38.9093,22,1.540455,2.525832,19,2.181401,instagram,instagram_reels,,,,,,
2026-04-14,2026-04-14,0.02,2,2,1.0,10.0,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-14,2026-04-14,26.08,709,650,1.090769,36.784203,9,2.897778,1.269394,9,1.269394,instagram,instagram_stories,1.0,39.95,2.0,1.531825,26.08,0.1111111111111111
2026-04-14,2026-04-14,0.69,22,21,1.047619,31.363636,0,,0.0,0,,threads,threads_feed,,,,,,
2026-04-14,2026-04-14,0.01,1,1,1.0,10.0,0,,0.0,0,,unknown,unknown,,,,,,
2026-04-15,2026-04-15,20.849727,1149,162,7.092593,18.145977,182,0.114559,15.839861,199,17.319408,audience_network,an_classic,,,,,,
2026-04-15,2026-04-15,10.979856,124,50,2.48,88.547228,57,0.192629,45.967742,70,56.451613,audience_network,rewarded_video,,,1.0,,,
2026-04-15,2026-04-15,0.479994,7,7,1.0,68.570531,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-04-15,2026-04-15,3.83995,79,79,1.0,48.606958,1,3.83995,1.265823,1,1.265823,facebook,facebook_notification,,,,,,
2026-04-15,2026-04-15,3.459955,170,164,1.036585,20.352675,5,0.691991,2.941176,3,1.764706,facebook,facebook_profile_feed,,,,,,
2026-04-15,2026-04-15,176.257692,5447,4411,1.234867,32.358673,169,1.042945,3.102625,138,2.533505,facebook,facebook_reels,2.0,79.9,3.0,0.453314,88.128846,0.014492753623188406
2026-04-15,2026-04-15,7.6199,1874,1330,1.409023,4.066115,5,1.52398,0.266809,5,0.266809,facebook,facebook_reels_overlay,,,2.0,,,
2026-04-15,2026-04-15,23.749689,343,314,1.092357,69.241076,17,1.397041,4.956268,17,4.956268,facebook,facebook_stories,,,,,,
2026-04-15,2026-04-15,2403.578528,130423,114318,1.140879,18.4291,1957,1.228195,1.500502,1473,1.129402,facebook,feed,37.0,1987.5,99.0,0.826892,64.96158183783784,0.025118805159538356
2026-04-15,2026-04-15,1.479981,111,87,1.275862,13.333159,2,0.73999,1.801802,1,0.900901,facebook,instream_video,,,,,,
2026-04-15,2026-04-15,10.619861,885,632,1.400316,11.999843,8,1.327483,0.903955,7,0.79096,facebook,marketplace,,,,,,
2026-04-15,2026-04-15,6.199919,2376,720,3.3,2.609393,2,3.099959,0.084175,2,0.084175,facebook,right_hand_column,,,,,,
2026-04-15,2026-04-15,18.289761,1155,1068,1.081461,15.83529,21,0.870941,1.818182,21,1.818182,facebook,search,1.0,59.92,1.0,3.27615,18.289761,0.047619047619047616
2026-04-15,2026-04-15,286.706246,7115,6516,1.091928,40.296029,87,3.295474,1.222769,89,1.250878,instagram,feed,2.0,84.88,7.0,0.296052,143.353123,0.02247191011235955
2026-04-15,2026-04-15,0.02,3,3,1.0,6.666579,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-04-15,2026-04-15,0.0,1,1,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-04-15,2026-04-15,40.269473,1258,1114,1.129264,32.01071,31,1.299015,2.464229,28,2.225755,instagram,instagram_reels,1.0,89.88,4.0,2.231964,40.269473,0.03571428571428571
2026-04-15,2026-04-15,0.059999,10,10,1.0,5.999921,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-15,2026-04-15,38.239499,878,788,1.114213,43.55296,20,1.911975,2.277904,21,2.3918,instagram,instagram_stories,1.0,74.9,2.0,1.958708,38.239499,0.047619047619047616
2026-04-15,2026-04-15,1.259984,54,51,1.058824,23.333028,1,1.259984,1.851852,2,3.703704,threads,threads_feed,,,,,,
2026-04-15,2026-04-15,0.899988,104,100,1.04,8.653733,2,0.449994,1.923077,0,,unknown,unknown,,,,,,
2026-04-16,2026-04-16,26.593373,1096,253,4.332016,24.264026,229,0.116128,20.894161,258,23.540146,audience_network,an_classic,,,,,,
2026-04-16,2026-04-16,14.221804,324,101,3.207921,43.894456,136,0.104572,41.975309,159,49.074074,audience_network,rewarded_video,2.0,209.72,3.0,14.746371,7.110902,0.012578616352201259
2026-04-16,2026-04-16,0.260033,7,7,1.0,37.147569,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-04-16,2026-04-16,3.260414,55,54,1.018519,59.280246,6,0.543402,10.909091,6,10.909091,facebook,facebook_notification,,,,,,
2026-04-16,2026-04-16,2.020256,145,143,1.013986,13.932802,2,1.010128,1.37931,1,0.689655,facebook,facebook_profile_feed,,,,,,
2026-04-16,2026-04-16,182.033087,5731,4634,1.236729,31.762884,134,1.358456,2.338161,115,2.006631,facebook,facebook_reels,3.0,343.83,5.0,1.888832,60.677695666666665,0.02608695652173913
2026-04-16,2026-04-16,7.400939,1981,1305,1.518008,3.735961,7,1.057277,0.353357,7,0.353357,facebook,facebook_reels_overlay,,,1.0,,,
2026-04-16,2026-04-16,26.613375,318,299,1.063545,83.68986,19,1.400704,5.974843,20,6.289308,facebook,facebook_stories,2.0,49.94,1.0,1.8765,13.3066875,0.1
2026-04-16,2026-04-16,2408.315442,140811,119422,1.179104,17.103177,2168,1.110847,1.539652,1612,1.144797,facebook,feed,61.0,4774.06,86.0,1.982323,39.480581016393444,0.03784119106699752
2026-04-16,2026-04-16,1.450184,103,88,1.170455,14.079456,1,1.450184,0.970874,1,0.970874,facebook,instream_video,,,,,,
2026-04-16,2026-04-16,9.93126,827,587,1.408859,12.008778,4,2.482815,0.483676,4,0.483676,facebook,marketplace,4.0,73.9,4.0,7.441151,2.482815,1.0
2026-04-16,2026-04-16,5.070643,2349,706,3.327195,2.158639,1,5.070643,0.042571,1,0.042571,facebook,right_hand_column,,,,,,
2026-04-16,2026-04-16,13.551719,1282,1194,1.073702,10.570763,13,1.04244,1.014041,12,0.936037,facebook,search,2.0,160.5,2.0,11.843516,6.7758595,0.16666666666666666
2026-04-16,2026-04-16,276.345048,7106,6375,1.114667,38.888974,90,3.070501,1.266535,88,1.23839,instagram,feed,9.0,469.51,8.0,1.698999,30.705005333333336,0.10227272727272728
2026-04-16,2026-04-16,0.010001,2,2,1.0,5.000634,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-04-16,2026-04-16,61.147755,1603,1446,1.108575,38.145824,30,2.038259,1.871491,28,1.746725,instagram,instagram_reels,,,5.0,,,
2026-04-16,2026-04-16,0.090011,7,7,1.0,12.858774,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-16,2026-04-16,35.474499,793,699,1.134478,44.734551,17,2.086735,2.143758,16,2.017654,instagram,instagram_stories,,,1.0,,,
2026-04-16,2026-04-16,0.940119,59,57,1.035088,15.934224,2,0.47006,3.389831,3,5.084746,threads,threads_feed,,,,,,
2026-04-16,2026-04-16,0.300038,42,42,1.0,7.143763,3,0.100013,7.142857,1,2.380952,unknown,unknown,,,,,,
2026-04-17,2026-04-17,23.649847,800,201,3.9801,29.562309,185,0.127837,23.125,217,27.125,audience_network,an_classic,2.0,179.76,3.0,7.600895,11.8249235,0.009216589861751152
2026-04-17,2026-04-17,10.81993,273,98,2.785714,39.633443,107,0.101121,39.194139,146,53.479853,audience_network,rewarded_video,,,,,,
2026-04-17,2026-04-17,0.089999,2,2,1.0,44.999709,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-04-17,2026-04-17,3.07998,72,72,1.0,42.777501,5,0.615996,6.944444,5,6.944444,facebook,facebook_notification,2.0,49.94,1.0,16.214391,1.53999,0.4
2026-04-17,2026-04-17,4.289972,151,146,1.034247,28.410412,1,4.289972,0.662252,0,,facebook,facebook_profile_feed,,,,,,
2026-04-17,2026-04-17,145.25906,4734,3803,1.244807,30.684212,113,1.285478,2.386988,92,1.943388,facebook,facebook_reels,,,3.0,,,
2026-04-17,2026-04-17,5.849962,1505,1003,1.500499,3.887018,3,1.949987,0.199336,3,0.199336,facebook,facebook_reels_overlay,,,,,,
2026-04-17,2026-04-17,15.619899,285,255,1.117647,54.806663,7,2.231414,2.45614,7,2.45614,facebook,facebook_stories,,,,,,
2026-04-17,2026-04-17,2447.084166,137133,119226,1.150194,17.844605,1942,1.260085,1.416143,1476,1.076327,facebook,feed,36.0,2509.18,63.0,1.025375,67.97456016666666,0.024390243902439025
2026-04-17,2026-04-17,1.259992,69,56,1.232143,18.260751,2,0.629996,2.898551,0,,facebook,instream_video,,,,,,
2026-04-17,2026-04-17,9.059941,803,575,1.396522,11.282617,5,1.811988,0.622665,5,0.622665,facebook,marketplace,,,,,,
2026-04-17,2026-04-17,3.749976,2066,625,3.3056,1.81509,1,3.749976,0.048403,1,0.048403,facebook,right_hand_column,,,,,,
2026-04-17,2026-04-17,6.939955,1219,1100,1.108182,5.693154,13,0.533843,1.066448,14,1.148482,facebook,search,,,,,,
2026-04-17,2026-04-17,305.798021,8346,8120,1.027833,36.64007,101,3.027703,1.210161,99,1.186197,instagram,feed,12.0,649.12,7.0,2.122708,25.48316841666667,0.12121212121212122
2026-04-17,2026-04-17,0.02,2,2,1.0,9.999935,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-04-17,2026-04-17,61.499602,1670,1503,1.111111,36.826109,46,1.336948,2.754491,45,2.694611,instagram,instagram_reels,4.0,239.68,3.0,3.897261,15.3749005,0.08888888888888889
2026-04-17,2026-04-17,0.06,4,4,1.0,14.999903,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-17,2026-04-17,44.489712,1151,1014,1.135108,38.653095,25,1.779588,2.172024,25,2.172024,instagram,instagram_stories,,,2.0,,,
2026-04-17,2026-04-17,2.189986,118,114,1.035088,18.559202,6,0.364998,5.084746,6,5.084746,threads,threads_feed,,,,,,
2026-04-17,2026-04-17,0.199999,12,11,1.090909,16.666559,2,0.099999,16.666667,0,,unknown,unknown,,,,,,
2026-04-18,2026-04-18,16.400499,467,111,4.207207,35.118841,112,0.146433,23.982869,131,28.051392,audience_network,an_classic,,,,,,
2026-04-18,2026-04-18,3.500106,104,36,2.888889,33.65487,58,0.060347,55.769231,67,64.423077,audience_network,rewarded_video,,,,,,
2026-04-18,2026-04-18,0.230007,4,4,1.0,57.501749,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-04-18,2026-04-18,2.240068,64,64,1.0,35.001065,2,1.120034,3.125,2,3.125,facebook,facebook_notification,,,,,,
2026-04-18,2026-04-18,3.390103,173,171,1.011696,19.595972,2,1.695052,1.156069,2,1.156069,facebook,facebook_profile_feed,,,,,,
2026-04-18,2026-04-18,114.633487,4115,3344,1.230562,27.857469,126,0.90979,3.061968,102,2.478736,facebook,facebook_reels,5.0,247.66,9.0,2.160451,22.926697400000002,0.049019607843137254
2026-04-18,2026-04-18,3.540108,1030,657,1.567732,3.436998,2,1.770054,0.194175,2,0.194175,facebook,facebook_reels_overlay,,,2.0,,,
2026-04-18,2026-04-18,17.530533,291,278,1.046763,60.242382,13,1.348503,4.467354,14,4.810997,facebook,facebook_stories,4.0,279.72,3.0,15.95616,4.38263325,0.2857142857142857
2026-04-18,2026-04-18,2213.577326,106527,88356,1.205657,20.779496,1792,1.235255,1.682203,1374,1.289814,facebook,feed,73.0,4792.53,74.0,2.165061,30.322977068493152,0.05312954876273653
2026-04-18,2026-04-18,3.93012,207,153,1.352941,18.986085,3,1.31004,1.449275,3,1.449275,facebook,instream_video,,,,,,
2026-04-18,2026-04-18,8.190249,824,577,1.428076,9.939623,10,0.819025,1.213592,10,1.213592,facebook,marketplace,,,,,,
2026-04-18,2026-04-18,2.370072,1111,328,3.387195,2.133278,2,1.185036,0.180018,2,0.180018,facebook,right_hand_column,,,,,,
2026-04-18,2026-04-18,7.100216,1131,1066,1.060976,6.277821,14,0.507158,1.237843,14,1.237843,facebook,search,,,,,,
2026-04-18,2026-04-18,159.214843,3899,3705,1.052362,40.834789,66,2.412346,1.692742,62,1.590151,instagram,feed,2.0,119.84,2.0,0.752694,79.6074215,0.03225806451612903
2026-04-18,2026-04-18,0.020001,2,2,1.0,10.000304,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-04-18,2026-04-18,0.0,2,2,1.0,0.0,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-04-18,2026-04-18,37.931154,962,860,1.118605,39.429474,25,1.517246,2.598753,22,2.286902,instagram,instagram_reels,2.0,119.84,4.0,3.159408,18.965577,0.09090909090909091
2026-04-18,2026-04-18,0.020001,4,4,1.0,5.000152,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-18,2026-04-18,34.151039,844,717,1.177127,40.463316,22,1.55232,2.606635,22,2.606635,instagram,instagram_stories,,,,,,
2026-04-18,2026-04-18,1.830056,125,122,1.02459,14.640445,6,0.305009,4.8,7,5.6,threads,threads_feed,,,,,,
2026-04-18,2026-04-18,0.480015,58,56,1.035714,8.276114,1,0.480015,1.724138,1,1.724138,unknown,unknown,,,,,,
2026-04-19,2026-04-19,10.120245,493,107,4.607477,20.52788,107,0.094582,21.703854,122,24.74645,audience_network,an_classic,,,,,,
2026-04-19,2026-04-19,6.940168,185,50,3.7,37.514422,99,0.070103,53.513514,134,72.432432,audience_network,rewarded_video,,,,,,
2026-04-19,2026-04-19,0.0,2,2,1.0,0.0,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-04-19,2026-04-19,1.910046,35,35,1.0,54.57275,0,,0.0,0,,facebook,facebook_notification,,,,,,
2026-04-19,2026-04-19,3.040074,172,170,1.011765,17.674846,2,1.520037,1.162791,2,1.162791,facebook,facebook_profile_feed,,,,,,
2026-04-19,2026-04-19,146.483546,5174,4251,1.217125,28.31147,140,1.046311,2.705837,120,2.319289,facebook,facebook_reels,3.0,279.8,8.0,1.910112,48.82784866666666,0.025
2026-04-19,2026-04-19,3.440083,931,600,1.551667,3.695041,3,1.146694,0.322234,3,0.322234,facebook,facebook_reels_overlay,,,,,,
2026-04-19,2026-04-19,28.180682,533,507,1.051282,52.871824,18,1.565593,3.377111,18,3.377111,facebook,facebook_stories,,,,,,
2026-04-19,2026-04-19,2752.556632,142040,115687,1.227796,19.378743,2280,1.207262,1.605182,1697,1.194734,facebook,feed,61.0,3682.4,105.0,1.337811,45.12387921311475,0.03594578668238067
2026-04-19,2026-04-19,5.620136,367,279,1.315412,15.313722,6,0.936689,1.634877,6,1.634877,facebook,instream_video,,,,,,
2026-04-19,2026-04-19,12.030291,930,724,1.28453,12.935797,9,1.336699,0.967742,8,0.860215,facebook,marketplace,,,,,,
2026-04-19,2026-04-19,2.250054,1120,346,3.236994,2.008977,0,,0.0,0,,facebook,right_hand_column,,,,,,
2026-04-19,2026-04-19,8.850214,1361,1245,1.093173,6.502729,12,0.737518,0.881705,12,0.881705,facebook,search,,,1.0,,,
2026-04-19,2026-04-19,216.265235,5079,4515,1.124917,42.580279,86,2.514712,1.693247,89,1.752313,instagram,feed,1.0,39.95,4.0,0.184727,216.265235,0.011235955056179775
2026-04-19,2026-04-19,0.02,3,3,1.0,6.666828,0,,0.0,0,,instagram,instagram_explore,,,,,,
2026-04-19,2026-04-19,53.831303,1458,1320,1.104545,36.921333,34,1.583274,2.331962,39,2.674897,instagram,instagram_reels,,,2.0,,,
2026-04-19,2026-04-19,0.040001,2,2,1.0,20.000484,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-19,2026-04-19,51.201239,1164,1028,1.132296,43.987319,28,1.828616,2.405498,29,2.491409,instagram,instagram_stories,1.0,99.96,3.0,1.952296,51.201239,0.034482758620689655
2026-04-19,2026-04-19,1.980048,134,132,1.015152,14.776477,3,0.660016,2.238806,3,2.238806,threads,threads_feed,,,,,,
2026-04-19,2026-04-19,0.02,8,8,1.0,2.500061,0,,0.0,0,,unknown,unknown,,,,,,
2026-04-20,2026-04-20,11.089843,646,118,5.474576,17.166939,112,0.099016,17.337461,148,22.910217,audience_network,an_classic,,,,,,
2026-04-20,2026-04-20,9.329868,257,73,3.520548,36.302987,112,0.083302,43.579767,150,58.365759,audience_network,rewarded_video,,,,,,
2026-04-20,2026-04-20,0.0,1,1,1.0,0.0,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-04-20,2026-04-20,3.52995,67,67,1.0,52.685819,3,1.17665,4.477612,3,4.477612,facebook,facebook_notification,,,,,,
2026-04-20,2026-04-20,1.899973,104,100,1.04,18.268972,2,0.949987,1.923077,2,1.923077,facebook,facebook_profile_feed,,,,,,
2026-04-20,2026-04-20,139.388022,4122,3426,1.203152,33.815629,91,1.531737,2.207666,68,1.649685,facebook,facebook_reels,2.0,164.78,7.0,1.182168,69.694011,0.029411764705882353
2026-04-20,2026-04-20,3.669948,920,608,1.513158,3.989074,5,0.73399,0.543478,5,0.543478,facebook,facebook_reels_overlay,1.0,119.84,1.0,32.654414,3.669948,0.2
2026-04-20,2026-04-20,28.389597,397,368,1.078804,71.51032,10,2.83896,2.518892,10,2.518892,facebook,facebook_stories,5.0,298.71,4.0,10.521812,5.6779193999999995,0.5
2026-04-20,2026-04-20,2202.708741,120013,97037,1.236776,18.353918,1343,1.640141,1.119045,918,0.764917,facebook,feed,17.0,856.88,52.0,0.389012,129.5711024117647,0.018518518518518517
2026-04-20,2026-04-20,16.149771,619,436,1.419725,26.090098,7,2.30711,1.130856,6,0.969305,facebook,instream_video,,,,,,
2026-04-20,2026-04-20,8.819875,843,569,1.481547,10.462485,1,8.819875,0.118624,1,0.118624,facebook,marketplace,,,,,,
2026-04-20,2026-04-20,1.939972,904,283,3.194346,2.145987,1,1.939972,0.110619,1,0.110619,facebook,right_hand_column,,,,,,
2026-04-20,2026-04-20,6.469908,1018,917,1.110142,6.355509,6,1.078318,0.589391,6,0.589391,facebook,search,,,1.0,,,
2026-04-20,2026-04-20,271.31615,6060,5497,1.10242,44.771642,78,3.478412,1.287129,73,1.20462,instagram,feed,1.0,104.86,2.0,0.386486,271.31615,0.0136986301369863
2026-04-20,2026-04-20,0.01,3,3,1.0,3.333286,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-04-20,2026-04-20,52.599254,1354,1279,1.05864,38.847307,38,1.384191,2.806499,33,2.437223,instagram,instagram_reels,,,,,,
2026-04-20,2026-04-20,0.0,6,6,1.0,0.0,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-20,2026-04-20,60.479142,1325,1178,1.124788,45.644635,18,3.359952,1.358491,17,1.283019,instagram,instagram_stories,1.0,59.92,4.0,0.990755,60.479142,0.058823529411764705
2026-04-20,2026-04-20,0.839988,21,21,1.0,39.999432,0,,0.0,0,,threads,threads_feed,,,,,,
2026-04-20,2026-04-20,0.02,1,1,1.0,19.999716,0,,0.0,0,,unknown,unknown,,,,,,
2026-04-21,2026-04-21,13.419085,622,120,5.183333,21.574092,144,0.093188,23.151125,179,28.778135,audience_network,an_classic,,,,,,
2026-04-21,2026-04-21,12.019181,304,79,3.848101,39.536779,132,0.091054,43.421053,176,57.894737,audience_network,rewarded_video,,,1.0,,,
2026-04-21,2026-04-21,2.389837,52,51,1.019608,45.958406,1,2.389837,1.923077,1,1.923077,facebook,facebook_notification,,,,,,
2026-04-21,2026-04-21,2.48983,100,96,1.041667,24.898303,1,2.48983,1.0,1,1.0,facebook,facebook_profile_feed,,,,,,
2026-04-21,2026-04-21,143.720204,4006,3109,1.288517,35.876237,79,1.819243,1.972042,59,1.472791,facebook,facebook_reels,2.0,85.86,7.0,0.597411,71.860102,0.03389830508474576
2026-04-21,2026-04-21,3.769743,930,601,1.547421,4.053487,6,0.628291,0.645161,6,0.645161,facebook,facebook_reels_overlay,3.0,167.86,3.0,44.528234,1.256581,0.5
2026-04-21,2026-04-21,14.978979,249,228,1.092105,60.156542,11,1.361725,4.417671,11,4.417671,facebook,facebook_stories,2.0,139.88,2.0,9.33842,7.4894895,0.18181818181818182
2026-04-21,2026-04-21,2236.287568,119612,103186,1.159188,18.696181,1516,1.475124,1.267431,1072,0.896231,facebook,feed,34.0,2427.07,77.0,1.085312,65.77316376470588,0.03171641791044776
2026-04-21,2026-04-21,13.609072,638,441,1.446712,21.330834,5,2.721814,0.783699,5,0.783699,facebook,instream_video,,,,,,
2026-04-21,2026-04-21,9.329364,748,475,1.574737,12.472412,7,1.332766,0.935829,7,0.935829,facebook,marketplace,1.0,59.92,1.0,6.422731,9.329364,0.14285714285714285
2026-04-21,2026-04-21,2.659819,1182,331,3.570997,2.25027,1,2.659819,0.084602,1,0.084602,facebook,right_hand_column,,,1.0,,,
2026-04-21,2026-04-21,6.439561,729,687,1.061135,8.833417,11,0.585415,1.508916,11,1.508916,facebook,search,,,,,,
2026-04-21,2026-04-21,224.944667,4540,4162,1.090822,49.547283,65,3.460687,1.431718,59,1.299559,instagram,feed,1.0,119.84,3.0,0.532753,224.944667,0.01694915254237288
2026-04-21,2026-04-21,0.019999,1,1,1.0,19.998637,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-04-21,2026-04-21,49.836603,1126,1006,1.119284,44.259861,24,2.076525,2.131439,22,1.953819,instagram,instagram_reels,3.0,154.11,7.0,3.092305,16.612201,0.13636363636363635
2026-04-21,2026-04-21,0.009999,1,1,1.0,9.999318,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-21,2026-04-21,50.996524,1060,931,1.138561,48.109928,23,2.21724,2.169811,20,1.886792,instagram,instagram_stories,,,,,,
2026-04-21,2026-04-21,0.469968,27,25,1.08,17.406221,0,,0.0,0,,threads,threads_feed,,,,,,
2026-04-21,2026-04-21,0.039997,9,9,1.0,4.444142,0,,0.0,0,,unknown,unknown,,,,,,
2026-04-22,2026-04-22,16.665024,779,116,6.715517,21.392842,163,0.102239,20.924262,198,25.417202,audience_network,an_classic,,,,,,
2026-04-22,2026-04-22,13.874183,393,90,4.366667,35.303264,180,0.077079,45.801527,244,62.086514,audience_network,rewarded_video,,,,,,
2026-04-22,2026-04-22,0.020006,1,1,1.0,20.006031,0,,0.0,0,,facebook,biz_disco_feed,,,,,,
2026-04-22,2026-04-22,1.550467,59,57,1.035088,26.279109,1,1.550467,1.694915,1,1.694915,facebook,facebook_notification,,,,,,
2026-04-22,2026-04-22,1.390419,72,68,1.058824,19.311377,0,,0.0,0,,facebook,facebook_profile_feed,,,,,,
2026-04-22,2026-04-22,134.810641,4323,3453,1.251955,31.184511,80,1.685133,1.850567,67,1.54985,facebook,facebook_reels,3.0,145.8,4.0,1.081517,44.936880333333335,0.04477611940298507
2026-04-22,2026-04-22,3.411028,882,573,1.539267,3.867379,0,,0.0,0,,facebook,facebook_reels_overlay,,,,,,
2026-04-22,2026-04-22,25.117572,432,393,1.099237,58.142528,11,2.283416,2.546296,11,2.546296,facebook,facebook_stories,,,,,,
2026-04-22,2026-04-22,2075.785786,115824,98736,1.173068,17.921897,1329,1.561916,1.147431,906,0.782221,facebook,feed,23.0,1525.73,51.0,0.735013,90.25155591304348,0.025386313465783666
2026-04-22,2026-04-22,16.695033,738,498,1.481928,22.621996,12,1.391253,1.626016,10,1.355014,facebook,instream_video,,,,,,
2026-04-22,2026-04-22,7.692319,748,507,1.475345,10.283849,3,2.564106,0.40107,3,0.40107,facebook,marketplace,,,,,,
2026-04-22,2026-04-22,1.610486,842,234,3.598291,1.912691,0,,0.0,0,,facebook,right_hand_column,,,,,,
2026-04-22,2026-04-22,9.922991,855,782,1.09335,11.605838,7,1.41757,0.818713,7,0.818713,facebook,search,,,,,,
2026-04-22,2026-04-22,229.929317,5147,4750,1.083579,44.672492,63,3.649672,1.224014,63,1.224014,instagram,feed,1.0,55.64,4.0,0.241987,229.929317,0.015873015873015872
2026-04-22,2026-04-22,0.020006,1,1,1.0,20.006031,0,,0.0,0,,instagram,instagram_explore_grid_home,,,,,,
2026-04-22,2026-04-22,56.276966,1387,1243,1.115849,40.574597,24,2.344874,1.730353,21,1.514059,instagram,instagram_reels,,,1.0,,,
2026-04-22,2026-04-22,0.10003,4,4,1.0,25.007539,0,,0.0,0,,instagram,instagram_search,,,,,,
2026-04-22,2026-04-22,57.707397,1306,1184,1.103041,44.186368,24,2.404475,1.837672,24,1.837672,instagram,instagram_stories,1.0,119.94,3.0,2.078416,57.707397,0.041666666666666664
2026-04-22,2026-04-22,1.010305,12,12,1.0,84.192048,0,,0.0,0,,threads,threads_feed,,,,,,
2026-04-22,2026-04-22,0.080024,8,8,1.0,10.003016,1,0.080024,12.5,0,,unknown,unknown,,,,,,
2026-04-23,2026-04-23,14.710749,646,113,5.716814,22.772057,128,0.114928,19.814241,156,24.148607,audience_network,an_classic,2.0,121.89,2.0,8.285778,7.3553745,0.01282051282051282
